# chunk 1009 1409 levels 0..0 squares 64
1009 1409 8072 11272 0 | diamondFloor,exterior,solidfloor | 104=14 | 134004735 134004735 0 | 0 0 1 | 112 | -1 | @8032,11272
1026 1402 8210 11223 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11216
1026 1402 8211 11223 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11216
1026 1402 8212 11223 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11216
1026 1402 8213 11223 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11216
1026 1402 8214 11223 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11216
1026 1402 8215 11223 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134212095 134212095 0 | 0 0 1 | 7 | -1 | @8192,11216
# chunk 1026 1398 levels 0..0 squares 64
1026 1398 8208 11184 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134004735 134004735 0 | 0 0 1 | 112 | -1 | @8192,11096
1026 1398 8209 11184 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8192,11096
1026 1398 8210 11184 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=3,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8192,11096
1026 1398 8211 11184 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,93=0,104=3,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8192,11096
1026 1398 8212 11184 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8192,11096
1026 1398 8213 11184 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8192,11096
1026 1398 8214 11184 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8192,11096
1026 1398 8215 11184 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134115327 134115327 0 | 0 0 1 | 28 | -1 | @8192,11096
1026 1398 8208 11185 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8192,11096
1026 1398 8209 11185 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8210 11185 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8211 11185 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=1,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8212 11185 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8213 11185 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8214 11185 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8215 11185 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8192,11096
1026 1398 8208 11186 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8192,11096
1026 1398 8209 11186 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8210 11186 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8211 11186 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8212 11186 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8213 11186 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8214 11186 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8215 11186 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8192,11096
1026 1398 8208 11187 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8192,11096
1026 1398 8209 11187 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8210 11187 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8211 11187 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8212 11187 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8213 11187 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8214 11187 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8215 11187 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8192,11096
1026 1398 8208 11188 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8192,11096
1026 1398 8209 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8210 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8211 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8212 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8213 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8214 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8215 11188 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8192,11096
1026 1398 8208 11189 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8192,11096
1026 1398 8209 11189 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8210 11189 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8211 11189 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8212 11189 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8213 11189 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8214 11189 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8215 11189 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8192,11096
1026 1398 8208 11190 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8192,11096
1026 1398 8209 11190 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8210 11190 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8211 11190 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8212 11190 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8213 11190 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8214 11190 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8192,11096
1026 1398 8215 11190 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=1,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8192,11096
1026 1398 8208 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134198271 134198271 0 | 0 0 1 | 193 | -1 | @8192,11096
1026 1398 8209 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11096
1026 1398 8210 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11096
1026 1398 8211 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11096
1026 1398 8212 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11096
1026 1398 8213 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11096
1026 1398 8214 11191 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8192,11096
1026 1398 8215 11191 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=3,230=0 | 134212095 134212095 0 | 0 0 1 | 7 | -1 | @8192,11096
# chunk 1026 1403 levels 0..0 squares 64
1026 1403 8208 11224 0 | EntityScript,SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=2,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0,234=10 | 134004735 134004735 0 | 0 0 1 | 112 | -1 | @8200,11224
1026 1403 8209 11224 0 | SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=2,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8200,11224
1026 1403 8210 11224 0 | EntityScript,SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,canBeRemoved,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,93=0,101=0,104=2,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0,234=10 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8200,11224
1026 1403 8211 11224 0 | SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=3,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8200,11224
1026 1403 8212 11224 0 | EntityScript,SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=3,109=13,122=0,138=473,141=1,176=0,181=0,197=14,199=0,227=0,230=0,234=10 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8200,11224
1026 1403 8213 11224 0 | SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=3,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8200,11224
1026 1403 8214 11224 0 | EntityScript,SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=3,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0,234=10 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8200,11224
1026 1403 8215 11224 0 | SpearOnlyAttackThrough,TallHoppableN,WallNTrans,attachedFloor,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,104=2,109=13,122=0,141=1,176=0,181=0,197=14,199=0,227=0,230=0 | 134115327 134115327 0 | 0 0 1 | 28 | -1 | @8200,11224
1026 1403 8208 11225 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8200,11224
1026 1403 8209 11225 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8210 11225 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=1,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8211 11225 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8212 11225 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8213 11225 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,93=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8214 11225 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8215 11225 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8200,11224
1026 1403 8208 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8200,11224
1026 1403 8209 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8210 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8211 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8212 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8213 11226 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8214 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8215 11226 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8200,11224
1026 1403 8208 11227 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8200,11224
1026 1403 8209 11227 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8210 11227 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,93=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8211 11227 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8212 11227 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8213 11227 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8214 11227 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8215 11227 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8200,11224
1026 1403 8208 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8200,11224
1026 1403 8209 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8210 11228 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8211 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8212 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8213 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8214 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8215 11228 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8200,11224
1026 1403 8208 11229 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8200,11224
1026 1403 8209 11229 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8210 11229 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8211 11229 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8212 11229 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8213 11229 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8214 11229 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8215 11229 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8200,11224
1026 1403 8208 11230 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8200,11224
1026 1403 8209 11230 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8210 11230 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8211 11230 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8212 11230 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8213 11230 0 | attachedFloor,diamondFloor,exterior,solidfloor | 104=9 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8214 11230 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8200,11224
1026 1403 8215 11230 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8200,11224
